x,y,z
1.842945642,0.320052623,-1.579644103
1.584370109,0.401168479,-1.11421095
1.217680823,0.452165091,-0.526754176
1.024201155,0.47957683,-0.122933721
1.082826728,0.575955137,0.176328042
1.357549751,0.740102327,0.431149776
1.75038587,0.927020153,0.477173276
2.095693784,1.039797222,0.572412934
2.242161964,1.073101525,0.807891669
1.961761845,1.119672722,1.248346449
1.526925782,1.129167112,1.802183277
1.220473376,1.077235849,2.239597958
1.058056224,1.074118009,2.516467857
0.938240854,0.975541315,2.412806407
0.907206176,0.996993268,2.002255183
0.969630191,1.302912736,1.69934951
1.125660419,1.578180461,1.667467933
1.237577217,1.683812334,1.683721148
1.287076723,1.831843087,1.678410767
1.37666347,1.828351738,1.873093966
1.273216978,1.639585654,2.455225161
0.573982412,1.517784736,3.204543645
0.056682129,1.39870243,4.169902589
0.43221313,0.491093664,4.928738843
0.017473241,0.261775206,4.331307203
-0.33016792,0.667251026,3.738336633
-0.287265164,0.62676178,3.244932354
0.26313811,0.673254066,2.44528069
1.169886075,0.594475128,1.645181867
1.988657597,-0.234191033,1.451490602
2.38292521,-1.1224077,1.786011895
2.205738067,-1.519974355,2.32111655
1.4332278,-1.79936822,2.755931278
0.118778611,-2.205726084,3.038435968
-0.978924089,-2.826698174,2.754639485
-1.070888526,-3.221536281,2.148939782
-0.145585753,-3.340392962,1.544156026
1.17515196,-3.486897528,1.191271978
1.909509241,-3.239429665,1.156010695
2.54594325,-3.233438316,0.744212101
3.2345454,-3.877533507,0.473097404
2.807154685,-3.850150995,0.900589242
1.708256747,-3.902228973,1.417891699
0.652617886,-4.376755533,1.762206656
-0.007066541,-4.526374432,1.928608932
-0.209487092,-4.131639201,1.913925742
-0.039661381,-3.621239363,1.818755642
0.15566165,-3.194584561,1.720302282
0.146547127,-2.660907893,1.458839795
-0.021802301,-2.128995895,1.142328206
-0.43451527,-1.779270019,0.638049482
-0.984972576,-1.506170871,-0.633627574
-2.218856638,-0.67304773,-1.037809847
-3.613325229,-0.504603134,-1.707722202
-5.0816486,-0.810043879,-2.438368134
-6.357807185,-1.087703467,-2.626492413
-7.127158403,-1.190281213,-2.41320096
-7.301770874,-1.478209682,-2.249219773
-7.083422137,-1.808364596,-2.339770982
-6.233427941,-1.981716253,-2.951522239
-4.922685534,-2.099786752,-3.958565192
-3.769714353,-1.885467125,-5.155727397
-3.324410964,-1.580280648,-6.210031868
-3.708891928,-2.159913596,-7.190187983
-5.393847002,-3.212317786,-6.965994612
-7.8624507,-4.286853728,-5.762031495
-9.318980465,-5.39545093,-4.906421797
-9.063953564,-5.859194815,-4.430930775
-7.652946949,-5.537072401,-4.053805435
-5.8481304,-4.802637013,-3.337701823
-3.863642345,-4.006425845,-1.945922471
-1.839113809,-3.077197953,-0.628334143
0.201489591,-1.398088682,0.271035201
2.427228754,0.110306295,1.325453069
4.411350169,0.680501553,2.249925291
5.738565279,1.227898704,2.824401003
5.727068903,2.003877231,2.877703554
4.050713899,2.281407056,2.810520946
2.024830441,2.144645885,3.112906979
1.018446537,2.22049403,3.963181162
1.139251429,2.781090854,5.023637141
2.026209183,3.397558618,5.872700778
3.214362151,4.000951213,6.084295949
4.309474725,4.875096684,5.288544215
5.261264578,5.905977025,3.712406658
5.720805166,6.938468892,1.768838057
5.333658198,7.054743155,-0.35532092
3.975548476,6.451565665,-2.07957983
2.107771175,5.861219015,-2.13423555
1.65032829,4.572995898,-0.433478511
2.885658313,3.136314743,1.866547321
4.747441195,2.45737854,3.623797231
6.725859576,1.523585532,4.137021479
9.289206089,-0.279334828,2.77991538
11.80522854,-2.286255665,-0.342394803
13.27179396,-4.375864722,-3.813446527
12.03384791,-6.04383885,-5.314496402
7.706514288,-6.691390905,-4.486639219
3.323387174,-8.105902313,-3.904042159
1.019275316,-9.958534506,-4.08460857
-0.1724588,-10.85627362,-3.916533392
-0.382247724,-10.81997715,-3.553001109
0.066031904,-9.960390947,-2.907512417
0.087891707,-8.472164899,-2.008473327
-0.394280692,-6.997034478,-1.381087278
-1.202995879,-5.632053116,-1.081679969
-2.303856349,-4.049650654,-0.835232096
-3.272705035,-2.188212055,-0.272492415
-3.63852806,-0.362274392,0.687603494
-3.118764473,1.450211083,1.823754473
-2.630745978,2.896328175,2.524486329
-3.254935277,3.646650283,2.575280112
-4.353700236,3.999154392,2.394641221
-4.88386539,3.931517026,2.382953121
-5.093019889,3.587394377,3.090349695
-5.241584895,3.423894837,4.194076076
-5.263372364,3.645698097,5.089440861
-5.177908249,4.352011552,5.653223914
-5.238648257,4.990943662,5.724274304
-5.727348304,5.201984706,4.925406483
-6.276532923,4.95345652,3.008910598
-5.571693632,4.702784307,-0.148247026
-3.242876883,4.628026296,-3.221137637
-0.388857315,4.52415851,-4.796604747
1.709739095,4.337633483,-4.617153604
2.277976497,4.078902467,-3.729759359
1.719780596,3.50378495,-2.451654901
1.52175817,1.665427367,-0.755001206
1.393238027,-0.394990667,0.749573336
-0.348267933,-0.927778862,1.53695004
-2.943255346,-0.694095779,1.991635005
-3.870613353,-1.178852057,1.894036801
-1.959437493,-2.2952234,1.276997374
0.50514674,-2.820162635,1.496504632
2.00260122,-2.994611439,2.116988062
3.273054871,-3.194189424,2.612864285
4.22546607,-3.762989429,2.885495816
3.370457261,-4.288127402,2.966738513
1.476832548,-4.428783826,3.053620093
-1.503645444,-4.046718108,3.68140654
-3.624074587,-3.765957631,4.462743964
-3.211647924,-3.307253493,5.084047478
-0.506656267,-2.38873112,4.437629981
3.089285281,-1.364237266,2.421126492
5.621310773,-0.052162733,0.243486685
7.806992432,1.058287987,-1.800139204
9.589841479,0.921073812,-3.774903738
10.03616369,0.136387077,-5.606501326
8.768803328,-0.847448603,-6.729823803
6.881491452,-2.11286426,-6.273564721
5.455294866,-2.985751257,-4.475659559
5.078846402,-3.136916801,-2.057460353
5.797692591,-3.441650858,-0.16927111
6.955310137,-3.871367386,0.163230076
7.991707194,-3.813357095,-1.485574658
8.902530246,-3.175350868,-4.627232515
9.980824664,-3.178006936,-8.418795127
9.2872608,-3.205942406,-10.80450953
5.959892155,-2.802962494,-10.08385015
2.468065353,-3.213767985,-6.999101932
0.392881858,-4.796753216,-4.901086866
-1.062296127,-6.506510138,-4.141379674
-2.114815687,-7.296550509,-2.346592352
-1.736897735,-7.389657247,-0.521706245
-0.268559751,-7.638532054,-0.079166476
0.116986467,-6.77267218,-0.169565124
-0.80906685,-5.516182173,-0.156018245
-2.62443285,-4.500600524,0.868703573
-4.998236157,-2.883398551,2.544209851
-6.518427955,-0.681419252,4.109533752
-6.248682793,1.447847861,4.968114575
-5.24819876,3.295786928,4.684115847
-4.419585205,4.887618897,3.2975931
-3.96093309,5.903387008,1.508985344
-4.112857928,6.61184975,0.536534396
-4.532555459,6.746486184,1.379306824
-5.749317559,6.298820743,3.820798644
-7.940000388,5.997040274,5.80359334
-9.355722926,6.081756201,6.848635476
-9.244606484,6.202611362,6.742861564
-8.111403249,5.845093809,5.361421235
-7.053156763,5.70497456,2.754991951
-5.455204849,4.83669535,-0.162305947
-3.136457074,3.296046455,-2.288209721
-1.910764063,2.432816345,-3.076974665
-1.544220323,1.553494348,-3.419478774
-1.368936822,0.586273702,-3.517626429
-1.335508892,-0.833471516,-2.815546666
-2.252723982,-2.362380873,-2.284582763
-4.040762122,-2.196117129,-2.781908015
-4.143379908,-1.348307875,-3.487050089
-2.190592666,-2.135380044,-4.138528376
-0.258101924,-3.711426415,-3.028288668
0.90948245,-4.817903556,0.680053809
1.559356225,-5.517374013,4.728264201
0.916527547,-5.692023308,7.222296355
-0.707057113,-5.215982836,7.875214904
-1.146300763,-3.568817687,6.726438253
-0.382312826,-1.104326685,4.218727118
1.161789717,1.264869713,1.726830222
2.311319671,2.604249017,0.054981883
1.707768671,3.064143241,-0.602427549
0.657248395,2.872832733,-0.410281175
0.523493567,2.289479303,0.322112478
1.18395581,2.539896079,1.098871342
2.405475042,3.275391205,1.571884575
4.018012238,3.803794317,1.579935195
5.899135196,3.566530453,1.294216804
7.128240938,2.201279041,0.956877531
7.043440255,0.119686118,0.890036868
5.718987888,-2.2358728,1.257822718
3.90427363,-3.857151813,2.702075185
3.012318069,-4.64159188,3.115163234
3.43701823,-4.912765613,-1.38627491
5.33086243,-4.057480325,-10.90533137
8.433265551,-3.018874943,-21.12087314
8.87281666,-3.144830058,-26.7988837
3.377596903,-0.827194335,-21.84690778
-2.4667154,0.60231649,-10.6620066
-4.990020702,-2.248420147,-2.925827241
-3.588198387,-4.345257987,0.449612484
1.052258644,-4.494088366,1.535747094
5.518596248,-3.16164383,2.724302214
7.428719091,-1.237536885,3.854409821
6.889537395,0.440746456,4.111614066
4.693492163,1.619063091,3.200424519
0.955814359,1.428686065,1.853605421
-3.240060949,0.751441468,0.817989869
-6.284660115,0.672713383,-0.219068283
-7.339832601,1.029011039,-1.75190738
-6.703979752,1.780928308,-3.677413671
-5.750408277,2.687897606,-4.956195005
-5.419482379,3.566642681,-5.15578468
-5.411593671,4.044985,-4.00113826
-5.740934931,3.987607162,-1.500294672
-6.058401629,3.879035729,1.634544737
-6.051448156,3.654429101,4.710113627
-5.799449079,3.608394495,7.286880178
-5.360242839,4.072565081,8.664224178
-4.83822329,4.945231128,7.703914335
-3.654097677,5.806708257,4.851262804
-1.681559002,5.511838006,1.506449688
0.180348457,4.62489209,-1.054374613
1.063830862,3.786587162,-1.91760823
0.506794251,3.386406525,-1.321041098
-1.940995536,2.919499207,-0.326496392
-4.540297451,2.17072316,-0.004680851
-4.350708361,0.704029144,-0.906523308
-1.574462025,-1.713455777,-2.092943754
0.600594561,-3.013695495,-2.865779892
1.014158265,-1.794939297,-2.15517137
1.311744862,-1.006847138,-1.65251937
2.272942156,-2.05556884,-1.431376034
1.889664138,-2.893519548,-0.283725756
0.444442972,-3.954940572,-0.077374916
-0.341239203,-4.398156048,-1.097044711
-0.083408789,-3.922975993,-2.051110692
0.216413969,-3.702620008,-2.960081978
-0.833054606,-3.103154816,-2.658286312
-1.873731095,-2.62297476,-0.290723068
-2.175657693,-2.569836459,3.710035837
-1.603393812,-1.888954967,7.687644168
0.248580501,-0.711985071,9.986811337
2.942049477,1.152127131,9.997556018
5.521110861,3.117919839,7.285776601
7.44459003,3.841797008,2.950833672
7.956921128,3.280847133,-0.831885124
6.774177324,2.239924706,-2.644173615
4.29741487,0.532632128,-2.495899117
0.620234424,-0.839944511,-1.050684526
-2.438030865,-1.62293964,1.607854299
-3.138975194,-1.770380026,4.216874183
-0.683998747,-0.716891548,4.63510544
4.273905107,1.260538991,1.265516195
9.496029223,3.171545046,-4.273842271
13.38314071,4.128818299,-9.014650897
15.11307415,4.126312453,-11.8318804
14.10465231,2.9210365,-12.4523235
9.891505043,0.184782567,-9.835934547
2.665819338,-1.935646576,-3.522538751
-3.314819545,-3.896987565,3.432714687
-5.101406609,-6.043225687,4.903607324
-2.603453775,-6.799409381,0.327257439
2.675401697,-6.445527554,-5.091101488
7.412880886,-5.919554884,-7.156916412
8.604635679,-4.813232057,-5.716664998
6.022745209,-3.646334057,-3.560859421
1.908914928,-2.000568253,-2.429775078
-3.394918041,-0.786481801,-1.695479975
-7.921036744,0.402548535,-1.506827874
-9.253983384,2.09643978,-2.655236861
-7.964134712,3.059020491,-4.724398173
-6.103120476,3.799209912,-6.109153911
-5.609277805,4.893647071,-4.865247491
-5.652691999,5.728353682,-0.911927798
-5.09446132,5.991263445,4.051616401
-4.713762505,5.562981918,8.795821683
-5.026114929,4.379697432,11.57941371
-6.128084237,4.03696536,11.57513267
-6.472136159,6.057944533,11.35749646
-6.569312339,6.412184087,10.79517939
-5.817540616,6.242046132,7.278135731
-3.042672875,6.154347974,0.573270428
-0.464335202,6.111429455,-3.85974183
1.332035662,5.633603853,-6.066407825
1.063585582,4.958306298,-6.568703267
-1.622167486,4.217347061,-5.874463696
-4.871734222,2.884441923,-5.45110852
-6.123902567,-0.100018125,-5.493303986
-4.838675125,-6.148532566,-4.297154758
-5.522569828,-8.412618485,-2.436245735
-8.030176918,-5.484488811,-1.403398479
-7.21189771,-3.955387731,-1.857803458
-2.525658003,-5.561001558,-2.753321388
1.828951457,-5.829696334,-1.835179538
4.13822121,-4.973749366,-0.258005624
5.571059426,-4.55334661,0.499961446
5.734464274,-4.237189241,0.025914778
3.273661605,-3.244756997,-0.650745297
-0.560488834,-2.288098662,0.146621471
-3.204810479,-1.39161101,2.06051448
-3.263847482,0.319309695,3.419644193
-0.835753636,2.279964456,3.011107232
2.93966872,4.783407996,1.620275389
6.317641763,6.485016099,-0.543171058
6.856138984,6.650912179,-2.636955939
4.712941544,6.587043226,-3.11220906
2.404099369,5.833350764,-1.467040638
0.451455116,4.255489453,1.075911907
-1.162266394,2.919316252,3.287044818
-2.026643775,2.426663083,4.746179797
-1.906422089,2.256223515,5.121358679
-0.453575725,2.173872564,3.920943025
1.963783268,2.18804605,2.092268632
4.481027516,1.81090259,0.082860654
6.551687835,0.733909903,-1.509316183
7.385240599,-0.849021552,-2.668130245
6.718746529,-1.890299368,-4.096943735
5.901331829,-3.1072453,-6.083976215
4.943237908,-5.045975814,-5.633678671
3.742738083,-6.29150136,-1.883155926
2.426725189,-7.045740349,0.83913378
0.831743085,-8.225618826,1.016052189
0.394790432,-8.736105758,0.406671752
1.904306996,-8.750676719,0.691913758
3.556777413,-7.913840111,1.852236471
4.357715317,-6.307006972,2.242925057
3.847870483,-4.301092682,0.944655178
1.930878923,-1.966805684,-1.021175523
-0.057099751,0.119985393,-2.760286551
-1.893733141,2.138308498,-3.680453769
-3.307806159,3.895800401,-4.357593736
-4.403312408,5.590441587,-4.664652437
-5.501270435,6.693627285,-3.362757354
-5.981643383,6.306237156,-0.853765532
-5.837214454,5.337284572,1.919230279
-5.529904993,4.751719311,4.26753528
-5.064249721,5.039959914,6.119713299
-4.520263548,5.609359638,7.202250761
-4.184133359,5.698826559,7.1498285
-4.296812812,5.599925455,5.538052644
-4.737625904,5.393402765,3.442328903
-4.699103573,4.968612003,1.403957282
-3.603482173,4.235100745,-1.163057398
-1.936600808,3.551560262,-4.300655459
-0.419780386,3.42007674,-7.444800457
0.104491398,3.43635509,-10.04417515
-1.07637514,3.166360922,-11.33007771
-4.201475246,2.364538343,-10.58822825
-5.974531505,-0.805122204,-7.274497667
-4.618783543,-7.092516713,-1.858756228
-4.212362843,-9.614896425,3.516719251
-5.049701556,-8.138167337,6.729760675
-4.483649681,-6.846717075,7.727623712
-1.812974428,-7.274400636,7.49559541
0.713797527,-7.841608987,6.933783364
1.757421468,-5.973329728,5.465961221
3.049230626,-4.427313754,3.354827145
3.867736628,-4.680027701,0.231298234
1.879876758,-3.799987911,-3.259885593
-1.526489436,-2.334165417,-5.0800587
-4.408482504,-1.336587042,-4.007254697
-5.705290786,0.058113166,-0.970936744
-4.372381556,2.634767489,1.799843728
-0.370372651,5.947057808,2.93081672
4.785877601,8.74407396,2.436909168
8.859537492,10.3011976,1.104960014
10.68919038,9.880678528,-0.322602892
9.615431263,8.490157651,-0.244141057
6.288754691,7.074244559,1.164513442
2.201935167,4.956510647,2.897707939
-2.072094589,2.755403455,4.444998464
-5.040208336,1.708062394,5.281442858
-4.629061776,1.663355821,4.401816909
-1.157289994,1.561796312,1.682453028
3.231549141,1.423700093,-1.815375352
7.625353424,1.51782273,-5.723855786
11.76428512,1.32028648,-9.258888692
13.97718796,-0.184870245,-11.64701132
11.75223228,-2.626667185,-10.89368536
5.959356733,-5.067743993,-5.400803982
0.219015091,-8.183951768,-0.066721128
-3.675954704,-10.71408399,1.559845178
-4.079866636,-11.98468377,0.731432991
-0.964828417,-12.00880933,-0.308667305
2.357352231,-10.14127943,-0.136661218
4.209520606,-7.200210195,0.720509154
4.974623811,-4.498811302,0.787339879
3.922492301,-1.749910069,-0.047982817
1.548957435,0.768565621,-1.822172757
-0.729609794,3.22700799,-3.998892527
-1.855795479,5.174522114,-6.300239962
-2.279500637,6.172941031,-7.766299772
-2.964073385,6.645805796,-7.582340796
-3.773297765,6.808945855,-5.680578954
-3.961692969,6.882038564,-2.076805397
-4.017686074,6.911502559,2.584232941
-4.181316255,6.655039488,7.065076333
-4.10194812,6.298700331,10.22936337
-3.860372237,6.139000768,11.05823996
-3.476459721,6.184879891,9.427525595
-2.845703611,6.298123408,6.593278905
-2.366818271,6.257570448,3.705426882
-2.525785429,5.729084919,0.940859293
-3.256000276,4.469632554,-1.808859979
-4.040089337,3.155823161,-4.781357493
-4.457422184,2.369224455,-6.792827664
-4.823302784,1.675409247,-7.685275101
-4.991929166,1.378400816,-9.442650099
-4.283264472,0.013454525,-11.07492105
-2.566862997,-4.357015644,-8.6159982
-1.430382493,-6.745817491,-3.559726618
-1.842693859,-5.265425205,1.560993763
-2.319922957,-4.233824733,4.519107948
-1.050016126,-5.42316662,5.331926845
1.140600506,-7.597509139,5.109357276
1.924062375,-7.757918897,3.748552323
1.836652241,-6.473026386,1.086882798
2.205356666,-5.630988702,-1.710991725
2.154355524,-4.477168795,-3.801270352
0.456542868,-3.598695523,-4.140748975
-2.383678659,-3.156522249,-2.35361626
-4.520180838,-2.207545116,0.295139131
-4.880926998,-0.458763759,2.417686288
-2.913842789,2.424290509,3.863713656
1.14685321,5.303358337,4.048993651
5.331928014,7.355999892,2.902321278
8.022669903,8.646406782,1.956946553
8.442106445,8.271172371,2.085694514
6.259343888,6.863008869,3.147753252
2.555138657,5.198773927,4.01591848
-1.267977178,3.317883609,4.870725922
-3.888597338,2.223845678,5.156745634
-4.494309899,2.21118961,3.991904567
-2.608394738,2.449617842,1.735755872
0.748999774,2.719767493,-0.280372939
4.724564178,3.166910957,-1.953219057
9.004013183,2.605858205,-3.923475759
12.19207565,1.430478209,-6.356315485
12.63908175,-0.02715338,-8.45577432
9.563909165,-2.023756821,-6.939846025
4.337166158,-3.640942427,-2.524825936
-0.316707404,-5.426434097,0.207504394
-1.908011111,-8.100837431,-0.423107631
-0.068834796,-10.41195281,-1.968342977
2.487862525,-9.9683346,-1.55916421
4.007759139,-7.847696198,0.060779755
5.154525036,-6.107685592,1.174011339
5.732491512,-4.454950533,1.342670746
4.977476862,-2.472420626,0.69339143
3.342695978,-0.976371336,-0.921471871
1.374423436,0.69037179,-2.683808291
-0.643075493,2.268356435,-3.316173882
-2.598452605,3.377098599,-2.609144388
-4.608018988,4.022962553,-0.953603916
-6.21520664,3.726202544,0.754647278
-6.601894758,3.223127934,2.313637593
-5.415940176,2.88204246,3.11487448
-3.075809129,2.383799509,4.062728747
-1.203897504,2.511426356,5.781497828
-0.835332561,3.9790521,6.832568138
-2.262481844,4.972700734,6.258021699
-5.607877291,4.805477205,4.953012868
-8.517962189,5.204239791,2.73534734
-8.750030823,5.794523313,-1.127464399
-5.557784934,5.392648148,-6.852297506
-1.142253826,4.5136868,-12.03038287
0.960005161,4.494964564,-14.56218682
-0.448479973,5.062525382,-14.6792537
-3.327503962,4.403735894,-12.90725805
-5.308250201,2.77872354,-9.052153236
-5.616956669,-1.283470369,-2.666863878
-5.165643811,-6.377744642,4.133958292
-5.098615517,-6.954526293,8.078946502
-5.191174558,-4.611846145,9.524814588
-3.575725274,-4.002559817,8.566444188
-0.448397373,-4.991913384,6.225742647
1.477140299,-5.184343835,4.288818306
2.113667393,-4.366663763,1.908052466
1.901730278,-3.745060973,-1.136200371
0.309222747,-3.746502404,-3.55255921
-1.983505767,-3.188604902,-4.232644876
-3.519021682,-2.554222126,-2.559287885
-3.605755963,-1.634942212,0.58555474
-2.398070464,0.033791795,3.520070022
-0.577834192,2.07421918,5.567087015
1.150129601,4.17850792,6.892453575
2.218159741,5.642383956,7.115463874
4.373617235,6.488647734,5.733925929
5.821407229,5.695598829,3.194821292
4.715170911,5.306505403,0.889146057
2.495119364,4.681527584,-0.771814394
0.414471868,2.743222603,-1.1822341
-0.564699182,1.737457415,-0.034213235
-0.470551885,1.315334995,1.974288149
0.246389457,1.325706167,3.46125163
1.153414468,1.886293639,3.380795699
2.36319935,2.203435927,1.431487678
4.231351914,1.92186355,-2.029645294
6.853616187,1.788669131,-7.001150097
10.02376715,1.14848556,-13.07390758
11.31149927,-0.835097071,-17.95748042
8.107282954,-2.305441427,-17.89806961
3.255953514,-2.772045377,-11.86508007
-0.1512347,-4.698112809,-6.069767657
-1.667717816,-6.799291892,-2.604325589
0.497422867,-8.321125611,-0.46072483
4.937801855,-9.206008166,2.269410913
7.335484343,-8.313537348,5.564295339
7.366237793,-6.715172178,6.619094315
5.487064799,-5.121401349,4.192443506
2.015815214,-2.738821738,0.72034198
-0.565148496,-0.356008318,-1.940121675
-1.42871266,1.016765306,-3.5263662
-2.155524129,1.928167618,-4.318280548
-4.002660355,2.663129076,-4.395918499
-6.00470511,3.160076142,-2.863555786
-7.20076023,3.729820734,-0.266993233
-7.334317637,4.751749706,2.18503927
-6.337441273,5.965583644,3.947110609
-4.583681835,6.49972793,5.195480146
-2.694594474,6.232798411,6.272138488
-1.596443116,5.935178569,6.940551543
-1.599767438,5.807549384,6.379895098
-2.71374984,5.563420894,5.136271586
-4.425165051,5.224416903,3.88852398
-5.879802134,4.704285944,1.656471322
-6.471240672,4.419166688,-1.184534194
-5.370960632,4.414631382,-4.264751787
-2.671583016,4.371780667,-7.154869417
-0.183785884,4.080835481,-8.819012005
0.706970677,4.35703961,-9.814372703
0.414775052,4.198807196,-9.976446595
0.220805409,-0.259542917,-6.054737261
-0.552389552,-5.936716446,-0.108505383
-3.285905,-6.307113355,4.499751214
-5.219283047,-5.90449117,6.08293109
-4.234296443,-6.770002669,6.341860843
-1.314949795,-7.621215009,6.2791282
0.768084925,-7.871739922,5.362768558
1.041728774,-7.205294951,3.296528686
0.550333277,-6.610188539,1.020049442
-1.146892373,-6.093416828,-1.25271838
-4.263486881,-5.241106756,-1.918384475
-7.632737689,-5.167516619,-0.396164679
-8.772243824,-3.476004378,1.920361913
-6.715643302,-0.006591653,2.635278361
-2.016733644,3.886926774,1.504743468
4.108611961,7.791624767,-0.759261201
9.172111157,10.77183008,-2.541230543
11.09674709,11.72307048,-3.013716537
10.04438557,11.18616375,-2.356700489
7.073080191,9.70220646,-0.986304409
3.479711416,7.250576693,1.510135391
0.043009194,4.31767323,4.259774583
-2.450270169,2.501533323,5.969491173
-3.509011745,2.207126598,5.891289743
-2.478020346,2.255306984,3.773113056
0.844395792,2.134305108,0.750243198
5.283032758,1.725168427,-2.319860997
9.522117019,1.079475152,-5.091744462
11.95935527,0.876063873,-7.379338682
12.20320962,1.332566701,-9.754134215
11.05002977,1.054862689,-11.58756194
9.040657444,-0.968415993,-10.1566734
6.387032695,-3.630810909,-5.177344186
4.361361857,-6.257738791,-1.700274224
2.43001897,-7.850538728,-0.951403483
1.489074482,-8.472311029,-0.758267222
2.365064851,-8.567362472,-0.303103534
3.609958383,-8.307564703,0.455553857
4.012313149,-7.393527366,0.85685736
2.635480898,-5.632828777,0.259329566
-0.437401456,-3.254219822,-0.544696952
-3.954948463,-1.078057102,-1.814621026
-6.912046749,1.200164894,-3.000518325
-8.382407471,3.25109906,-4.141497747
-8.348796878,4.259679306,-5.449868164
-8.088313465,4.510368469,-5.836585509
-8.24272369,4.819545478,-4.608933473
-8.387468846,5.353933509,-2.073784588
-8.243327501,5.625566677,1.457025147
-7.752624298,5.478056148,5.21551931
-7.237548869,4.792264672,7.989749046
-6.557341331,4.2698155,9.088528618
-6.107549398,4.04403106,8.676063085
-6.394313499,4.316069301,7.225814008
-6.802990746,4.813767479,5.128139133
-6.82017569,4.812778468,3.259699715
-6.367203374,4.260106591,1.2773589
-5.008984346,3.59972019,-1.364050219
-2.868188707,3.196777103,-4.268244889
-0.79865973,2.719594475,-7.081905887
0.601988281,2.321706333,-9.561053776
1.022643258,1.71631292,-11.17529398
1.324938836,-1.990019386,-8.982953443
0.977391911,-7.321480367,-3.816517605
-1.87088608,-8.408172611,1.445990835
-4.378703452,-8.184660793,5.058367093
-4.502587898,-7.950731625,7.305213123
-2.261786409,-7.788078473,7.528667658
0.357702335,-7.32390964,5.153375866
1.210667875,-5.355819761,1.546740197
1.057886348,-2.347015546,-1.52454707
1.077546084,-0.435257795,-4.790411738
1.317080378,-0.164324301,-7.803499329
0.161708675,0.174420747,-9.264131853
-2.35096516,0.802704622,-8.412079555
-4.245452043,1.379407947,-5.696731632
-4.434973621,2.44096458,-2.85355754
-3.083364366,4.044896737,-1.032485437
-0.557150848,5.529473616,-0.069139003
2.404895634,6.193551273,1.128371577
4.701104099,6.269434489,3.044211044
5.774747769,6.193343768,4.770378419
5.41405217,5.881681957,5.368573445
4.279548374,5.243617862,4.573904245
2.758524509,4.14925786,3.040260845
0.83045626,2.695622648,2.055844735
-0.768305655,1.536426893,1.851134647
-0.739971102,1.181126431,1.754705487
1.098150992,1.826077363,0.409244818
4.522650735,3.263154239,-3.460729652
8.890517736,3.960404683,-9.344526994
12.72149115,2.425522097,-14.66880829
12.26574411,0.111243868,-13.9379946
6.217246621,-0.675516166,-5.691646292
-0.348110915,-3.146172705,2.274429033
-3.073293931,-7.268691611,4.817806233
-1.000708416,-9.260108005,3.616442192
2.654521699,-8.518764153,0.589707183
4.422165285,-6.816219061,-2.424800212
4.836768123,-5.520285516,-5.241041874
3.553247485,-3.941850789,-7.539515215
1.327975866,-1.709931695,-8.584248724
-0.707951943,0.117137602,-8.124846083
-3.028156566,1.29392805,-6.419261478
-4.789183365,2.369428453,-4.328170658
-5.23950692,3.382968367,-2.608794259
-4.583053182,4.30504931,-1.175696808
-3.24627617,5.106227161,-0.209538238
-1.967005591,5.779522144,0.576671761
-1.427104787,6.285267434,1.803439999
-1.927093851,6.789039378,3.105668845
-3.297185104,7.023399338,3.84667309
-5.114101255,7.024383088,3.936759603
-6.653928312,6.927049672,3.638897185
-7.251584993,6.522171817,2.363414892
-6.831622967,6.054109485,0.036208793
-6.198750595,6.055045889,-2.169221523
-5.793257823,6.309585882,-2.911282583
-5.140516969,5.845291962,-1.915796212
-4.339672588,4.772044306,0.100638887
-4.023105469,3.669088325,1.629706942
-4.009972139,2.4817192,1.383712074
-3.863136441,2.027898159,-0.911938904
-3.095946492,1.199587971,-4.506771906
-1.27105454,-1.390953423,-7.624818002
0.292449526,-2.610433258,-5.819520977
-0.054022025,-3.271692351,-2.305583758
-0.493548072,-6.196313139,-0.058389937
0.446432393,-8.0834292,3.818908884
1.983874746,-6.690366238,8.03707603
3.137420951,-5.142165905,9.137023477
3.654117843,-4.767909983,7.919819185
2.33866682,-4.223589755,5.351375641
-0.552325036,-3.178212103,2.279563474
-3.220058317,-2.714335531,-0.853417157
-4.780174713,-2.238652202,-3.717950264
-5.322415504,-1.121463113,-6.673456019
-5.034674667,0.080706106,-8.809589512
-4.670980471,0.770402189,-8.795912284
-3.872829275,1.143973051,-6.713851743
-2.860853249,1.632649717,-3.908143165
-1.934458389,2.823064202,-1.108788925
-1.378420982,3.990798067,0.880946384
-1.354005502,4.825315293,1.703228982
-1.504373174,5.322472788,1.446722072
-1.17263289,5.177365228,0.570451279
-0.199027384,4.658612573,-0.004098083
0.654181921,4.053979623,-0.131405197
0.937460152,3.416134139,0.251881588
0.591085267,3.117308429,0.856568314
0.499225789,2.963702506,0.954120341
1.02555615,2.490971597,0.307898074
1.330887808,2.673900645,-0.413520011
1.397295193,3.574130991,-0.994935751
1.409672444,4.437156518,-1.45602883
1.293912414,5.034524445,-1.711872307
1.717321366,5.538582805,-2.356294831
3.409366837,5.198031584,-4.701869531
5.807637062,3.445618593,-8.451774437
8.082555925,-1.251243339,-11.16689323
7.691260021,-5.470069825,-8.040216666
2.436903761,-3.23834187,0.079389763
-2.180308588,-1.183098024,5.618773948
-1.848339171,-5.826100355,6.423419767
1.973760179,-9.075349988,4.755319966
4.055592027,-5.647545284,1.086016537
